"property_id","price"
"7ff8b0b5ab4fd12f3be399ce",882308248.473674
"d5c8073e3ceefbfbb547eee3",591967678.914101
"e2dcb036931bf4b2aa030036",620041178.208057
"7f2e9d302a6ed1770db9f7cf",546763912.588747
"e9b054016b281140d2566d88",794780657.952134
"764f506bb2aa1ac4de918a71",661479493.290813
"9fcdcb2be94744d00e734a3a",782741633.928708
"b8d06f4ce0d6e71ba0fddc26",685871839.815131
"f0ebddf2bd5aac661e4945ce",595944264.887562
"9c20784acde0823e9479be2f",874807906.695525
"b1ecdceb6ac00b6b047c241b",748430832.882619
"fd19e1b2e61f5efde879f6dd",591967678.914101
"7b81996f3abd287b50adf8da",536910412.119063
"de6010c57fe78d975be38c2b",729019656.308659
"9a76cc7c650230c670e703e7",532170638.494625
"9b0833992397c6e50b54715f",678889039.298407
"6f192e6a537c1509521e1e8a",631792467.731717
"d1668e2d35a939ed126a3f8e",814649833.602213
"a17807447696896bb61ef8ab",732849092.959042
"6689af92cae5d7c9c3e2f215",613536405.081118
"ec03a01c961659f2cfd9c973",504016953.307751
"6a112af84d5a81f3d16dfc32",637240820.631716
"196ac46f656726bcb8087ba9",600204335.023214
"fda25a0b6b9f62f92e3ea6b8",515601254.114275
"dcafab7adc7b763bb934496b",560574265.918239
"a6a07d35b3834bc6f81beb6d",585795492.05866
"10ce9c7a0a58aad19778e5f2",637240820.631716
"50cb49d65d04a5d166f96e3c",579021787.227983
"06c1673c4a7444e7aa80abb7",666186136.868991
"53881f29c7a6bef0ab537466",542665226.752098
"2b028932adc74c961170a4ce",505213881.333927
"f3a1bbe01d265470a2d7332a",543947081.473624
"b42d5b5b38686929eadd56d9",552190044.922646
"bafc63f23f097c24d36c76fd",504300610.926915
"f164514211012e3a1686b148",547939913.953568
"82b90288bffe8c1c0b5a1259",500444381.833868
"2fe64bad1bc8a43fedfe0700",552929630.338507
"da5b958667b31f4f9a1d84a9",556206399.407252
"b3bc9a04a3ebc1b911326735",686244352.897208
"9ff3acb07666d53f00d1f1db",523287084.751688
"13a44ce5066ce00846b59ae3",687052833.656646
"bb45c98dbab56e5abe20ac0d",697643156.332648
"f88bade1cb7ee0fa643f31ad",508402392.969661
"e9ab6916a79b4d5182d33bf5",615099117.952806
"144162ecfcba71bf09048dae",526675947.866186
"19466034c2ce19c24a179fe6",503036761.135167
"3787f6da3e961c0e10d30e6d",518200765.438577
"908330b0d2651093c0bb6719",617603716.902321
"66b7baef9c6c3c7ad24636e1",578618151.84088
"69cb0f3d422c2c78373c2e0c",558253655.054291
"1e866483995b30ec7f79d9e8",578543183.514879
"866f2a55f42cf30c4105631b",578543183.514879
"fede7e1a7a6f23338af6f40e",517434590.843591
"7447156f2967391975d335f0",503036761.135167
"08451af5a81fd6a63c4012cd",520708520.995882
"f63608198bfcc858abe1ab0a",635085678.126992
"e9a0dff7ae48bd3fa2ecfcfc",558596474.391662
"cc97f62e2fb9d3e31ef1c00f",578653937.105412
"ed40f198ace8a4405cce7a1a",827617126.587714
"bf17b59bf2ac2d06894bd786",614957232.286367
"7f9bdd2157f6c3d488c77ddf",777818505.05894
"9350225547486ad75c0b5ab3",557090383.530101
"d1166776fca47427c77fa8e1",636785807.809894
"f719b387fac4f688b57dc646",826539597.642165
"6ce8991a39ec7b9883f85000",780689739.746018
"353743db4334fee80ac08d0b",679384066.272823
"372a3934e8179422b5cf5729",748192477.557962
"81516aa72c98ded9223db098",585402788.654783
"9e80db4c35139bbb18775644",624076830.347937
"12ed2c22a923c840ef616a3c",701362854.944931
"7bc57b136bcec053cbd073f3",646563016.484688
"331c515e7f0dbb4460810999",540110266.030765
"cb778195c5d61a7c4185424c",693612142.548031
"9297c340db8a74e10dbba148",546763912.588747
"bda914dbacd42b2b7c6c5179",663375574.867012
"060451a9e3e0416ff41d253d",622792218.978918
"43059ceabe98412315566838",882038400.838282
"788c49c17df556bce0abf6ce",597274605.723121
"8ec8cac469f2448654312aaf",830274135.81537
"60b5b0aa0c1319557cd0cc85",679644739.165405
"72a66bc6d15390eb05a5c688",841874485.875797
"013e2a07f94a99323b64d370",690879302.152447
"4a5405b1e181f5b10fec35a6",514474413.115267
"aff22625564f00844ea2610b",540003390.799189
"b40addfc0da42b0e530503f0",550119924.147457
"1376106ebc19c929df27bb62",773688678.791055
"f591597c9a1ddd9852eb3cfd",690879302.152447
"d56159653f5d2abc5ed5acd7",480901235.477448
"45550aa81c0151f1fd9fd8fe",584017262.298196
"735deef3382aa15930482f3e",555373958.290221
"0dd49fa8bb7be52b851c6dc9",525325962.970356
"7d3220a91e78f8bc2924d1cd",614441617.04021
"d3054072b2175deec2c1f8dc",394961062.399084
"b7574b06d593fca4eac59815",394985456.276816
"79e822115c5c1a4531366001",478285690.245482
"d3ed5316a463d38c1bd321d0",575127761.718656
"2f1880c9b8f7ac2715e1236d",584295814.709217
"dcca1c7f109175760ff531c6",558680159.344033
"dfc4f3facf91bbd93ee0fa4d",384071142.18671
"30e134a6cbe61d7954d0f56b",399223010.447403
"385fee7bd9ad7722d45dd034",440642221.427088
"87199c236bf22903d1aafdd0",463755533.072547
"19e19ad0cd6b5e84d8aa970e",416823870.028095
"907f968e78d748fde69dd44f",569373446.623052
"be094e5db0f784e3aa013aae",502648109.674574
"7ab96f83915bc84f8c03c1bd",389807818.104698
"07f4aa9b9ff5b0b05d31e6c0",648285737.568105
"e9be8cd37abed8ab510ba1f5",696762389.731198
"5f6ad58df27b562db077b5ce",608609904.427686
"ee96d947484aaace40f9b77f",586893006.762562
"22d6cb11333f2839b8112b89",777224993.919106
"288c09c33907dadbae495c11",765504609.92322
"f71d2bca0c5fe2720a1544c4",457515645.312373
"451744cf3ce55a98db8a3562",429727103.622655
"fba9ae05a6a8a9e0c6268a9f",453297277.725616
"1338e58f7dcebf5a1ea59388",416509089.297542
"a817e8da0ada143ac87277ee",414288585.327674
"46d8bb3e9a0ca584d3c7a317",471834817.436235
"b2506aa9463aebf01e1e00ca",398018319.56574
"7ec025b9b6e6f33bf65af41b",375310561.672837
"2ff531e27672ecd2362eed55",453242163.176854
"9b3cf0d1b91b9c6a2a887647",573256643.288413
"7db5291ce4602d9b2b266872",525767421.099931
"65d5918e826c33bb950fc008",554407198.365355
"395c34e4b8f52cbdb0522459",585847967.785216
"855f4b67d2bd6d18fd03d8e7",525033738.280759
"9ff06409b37e5b5dece4604a",547399818.517957
"0508cd7bd2c77ebb6fea1e56",547880105.624009
"b45fff2e718e54772d46a3fd",550681898.346416
"cf4d2297b73dbc357d21e31b",563424845.385856
"0ada7044c5b29925abc90879",617030826.020248
"6305f02255274ab5fb6bd39c",615104913.919062
"d9a94194ae1350512beff3e6",578317648.170129
"e3896296cb80d50d9ad3f903",641365874.303314
"6514f355887c64136edb5595",703030071.269692
"f03400cc18e12903b3ffbe5a",646075659.164234
"4e134600155a64783b3f8c3e",509010242.946096
"d63ebc63c82fbf66d8b6ffd3",635532804.350853
"1bd64811bd59706844230198",666581811.851115
"a83921284639eedd4a511cb6",623900584.695891
"a2f3f7a1cd573e2a33f52e2d",606548805.156011
"47344a66471fa51f61c64652",643207752.483285
"78fd849c9429091347d7e5c9",631755905.992654
"c3daf2abea55af99c9579319",605652405.596012
"52864916eb1984abca41ec66",733715630.306957
"c62494a9d7aede44f2f84023",684011044.514571
"a2b576643f7a032371587e5e",675305396.440816
"e53bc68f0e97ccead24f3e56",432863041.791019
"fd82c710aad91bc90af490fe",488982213.180224
"d436abc2ee37ba3dd561e940",487699806.49389
"216a598114a403676011cb51",571775278.934255
"ea230d5eccd2b687888173bb",518062102.977138
"18bd0dd7580f2a7cb19a90b9",421103991.212033
"b143c8ca6d334f6a73c3f2a0",453371188.91333
"ab388cb4fa511968783bafee",389807818.104698
"6a4f08cd04d558a56af732d9",580345174.14766
"7216c895aa047c4f405c4941",494170767.012006
"a493488dcd906dc74cf8a604",499514178.952106
"7844b0b2bc65dced90a355c6",527855837.956479
"c1976383069b6b82ab29d092",479146655.021164
"e5cfd99e2308b7b73581dbdc",445205302.953207
"c18c2ea88f4ac53970b53d2c",463550566.822125
"842c9f0e4edf1e5a672ce15e",464661758.349799
"7dd1e46dcbddc6bf5ef694de",429851355.553209
"6cc4f32b39180bd1ec7e117b",661694914.46303
"b3402a9173d289d6db78e09d",696762389.731198
"a446507813234e358db8b573",489203487.080337
"c8ef57ddfb35061d1876f94e",648378192.987772
"360be0df2c003005e3db080e",692893979.479874
"9ab245a4c91877cb7a8661ce",668658937.440457
"a57a34c7486e7a40e8deb316",648539850.423826
"ceba7d0f56f6cb03538962fb",604744621.518209
"d5475993f9db58c3e4baf7a3",695848209.975366
"d37a1dda09e30da13ff5bfc3",641377201.115755
"68a8b8d077a8232723bf37e9",608609904.427686
"e1eea7716ca6490b7640717a",616483204.028877
"4ae6d75b10848d259ecba576",622296944.164562
"17afbce5c0b56732abbea936",640191022.313853
"84a2673eccd3cf3bd7fd3eb0",733715630.306957
"f2f4e6cbafe527b155707f01",777224993.919106
"de2e3a592cda5b76c9573c5c",654507498.272773
"fac651cf404a58f24dc7d286",763418059.607789
"e6f312a0877af26b69855a3d",724698729.188403
"333a643c623a9bc75f3a40f2",885644311.573194
"64593641e470908ef23b46cb",723069359.570606
"ce9f2f0071be658ae75ca6f9",675305396.440816
"9ab385e399a4673732b6a799",589393969.787273
"3429c774b736cefc051e2c55",605517293.517663
"a51ad0372758b2bbfe73f8fd",544960764.195888
"ca2f81b8fb6fda20aefb0ccb",532575735.198069
"3c1b1f86087f9b99380e387c",507317521.798215
"b0cad5d612954b8cab18101c",685688902.635401
"7eb991f4c69215377e4dac8f",654867816.649523
"0d130b8bea4321300396fa34",879871814.755315
"8dfa059401e1dca80ae65ae1",611041217.661031
"3e3f264cd0ac7a65ed2349a2",648539850.423826
"112dce80bf512f3f24391d23",463550566.822125
"ff25ded6333278149f8fb68f",646231252.176604
"d555b82c192794e87e9d536f",506666518.003623
"a787382d96ef9fce8f27bc70",716523068.484953
"8c3aa295f7bcfd9a43eb2037",748467823.789394
"13ac95652fb3cf6c43dafc66",447627114.222531
"42fc6a80b882c32f6264ac10",491417076.361843
"1e9c53e09220d689a0210ab9",354648295.985203
"3348706086aa3db5c92259c3",447863358.858742
"66d402a9b7d05f29282ddb00",428153734.341979
"cf88be51d6f31c10e5868ff7",437714821.508373
"30b3f38716be209a894b0942",389283451.52115
"0a5908a92d0ba3e36f54b1f3",494315192.453011
"dd206b6ea2d7f6555109ea39",528986416.352937
"c641febd8bc2ece3e4d2d8b6",545046699.843883
"c11fdc02a288af0572a2bca1",641357136.016938
"35dc60a65969b264ab283d6d",574767922.787868
"d9cb0f637cd4feaaaf8a21c0",729119228.143801
"7e8dfae9a5f1faf8afa706f7",437953858.249663
"a280fe7610c254b935c9dcfc",424156773.305072
"85524880fdc4e4daf90e96fd",502016728.402396
"f361109d06f6609c16724b39",554407198.365355
"3f6b2f0c0876c21755369cb6",615104913.919062
"de26819064a290ce78d8fcc1",571386624.148929
"91be1260a84ab7fa3521c495",672217490.624127
"18c8dc4549d38c918af2972e",684403635.250593
"782b0fb8641849c2c34291e6",543692862.934962
"54933f8b33a4fd6f031ed5be",634787493.067965
"953176c9a901b4f61c030432",617737054.391897
"357e2add3d68167a4f3ce15e",616628062.381866
"90332d50e91925eb9b614bef",585232318.686475
"11723d1d472bf1a3fdd8b72c",703996566.051046
"01f8b6799e2910f7769db175",688022422.803294
"a0d5001f7dd42d7f0c91d2a9",483923459.214759
"d4439c35bcb88e1490916c67",573515386.189204
"4a73dad0ff8a5262e8b07c4b",633908544.713215
"3dd8085a65f24b497ea59557",781838183.610985
"39ef085809bc80e32e7b6af6",739671341.75135
"b98ee16e8fd7d1c75a9da13c",755884001.671307
"16deb26bf740fa61e258f545",699983643.665505
"732a3bd457d7798e1fd892f6",577691585.919647
"1376058cb128a1c7729cd2e9",526799774.720385
"cac7e7c3e13af91bdc7107e8",698409015.251727
"9f3dfa6e1422f6aeac527c61",542215924.852058
"4dd3d1288ccb66ee4fb9c097",699716956.346294
"15fb97d6a43731d61e95d004",606551079.140343
"dac29573163315edf99e0e7a",525112251.270881
"b93f2864087d41c3c92d43c3",686706631.921041
"cd4656aed92f5c0a0b6b7c0c",686706631.921041
"556210496090b42ac10cf1b8",675305396.440816
"762979729fb21e56a32ed14e",675305396.440816
"ea935b76abe664d5e2c4736f",554407198.365355
"40e9ef1e7c6749b7a8d04ea9",564987606.339504
"058265732a484ac8d5497f5c",573772411.203736
"6f52ea8340cdd283f9a79720",595349841.487056
"cafe7c1ee67458e05c84d5fb",615104913.919062
"3f45ed2f08a2b03b738fbb5e",530953873.735245
"f203b18854b75c4564d7a17d",606027425.788251
"d5333f639d11bc3ab073ed72",496498604.583308
"c14f644116669a160446a945",451254637.091795
"de585856ff546e00a5a4672e",479156774.960669
"7a80663cae7c191b5d025fa0",524514443.74629
"71f80198e68fbba902650b1a",472192556.474592
"f3523e0626df8cea803ead0f",435686157.553361
"619abd5f978b1573761be86d",523361790.689968
"17a2323b855e93533a9f09f2",586311702.463452
"38e8630f2c05ea38e2257c21",635553925.419715
"1e3798d739f85ee0e5a314ca",472927813.201976
"46d0544f411bbfb6b452858c",594697470.175139
"605e7a71eecb13b23ffca0c1",516566795.090851
"7515b37b7ae7c62f3dafbe7d",616103555.050696
"28be121ada9c9303be802474",576030719.67093
"331d54f8a1bd3dabce73d6d9",613422442.44484
"22d167639ccaace593dffa31",592754263.422825
"36cd68fc3ffab79fcaa340ab",545252122.230709
"64eea2e9a13a8edfe8ac7027",527065735.279712
"97fe6eeed892111bfa20255b",502377279.386727
"b54e6757829ac95e2076d954",535803016.519734
"dd59b8122458557041903207",568127288.443936
"b35c58fc1c05a77433025318",523473949.5768
"c41964afa164d8b75f8dbe92",508136396.543306
"96b3ea80cce599b68f96f86e",496340158.806451
"a4bc87ad4f1ad97c0a63d843",573227469.858071
"16e62269e6aa2ea052d05f71",548117161.669694
"518b37b51f824fa0fb5075d3",455090531.047664
"e083d83369cbc93fb94842a1",528817222.937719
"57deff02895d5286eda10d89",483901721.173059
"7ed35835fbe694bc237abe38",509239118.270222
"b48efa9ddf36e85164354f26",489004998.627641
"5910c9b29a1025bada93a5e1",585942657.694969
"10a650e8cb5425c97f08f68a",546538534.658226
"9e0feca2ec3043ae6f840631",536236756.345658
"35ce37bbecac6b164fa21e6c",559958551.670685
"c4955010d066e013812a85ea",528123747.063564
"d5a83c31bec18d1c3eb9af7d",525951085.857138
"70217bd08583854329722821",457975105.544076
"28e748e7aa0a447731e06706",493571687.674793
"27929c0a3e0fd2d6d2969e03",540836526.435396
"5c5ea0d8bae75e0a5c88414f",489432117.039871
"2233f50cf7b04791cf1ddeaa",549032782.380365
"bf430621f17dcaf17fb91ac7",498272041.289915
"d8dc9de06461e0220bc55906",488341910.655016
"d988975f8c4e6ee8fd8dc1e1",571812455.478326
"bab884e0f99df269805e83a4",559818530.923242
"b6f195d44ddbe10b78b97191",453626890.569252
"2ab0eeac4a228d5769fb4365",443858168.017084
"347a4deda03bfdde6d1c163d",588942159.396662
"17230f18b30b94606fea047d",417619395.961449
"eab4ae491bbbe7b8ab107229",485831676.902859
"07c753474a847bf2bccd55b7",575509857.390095
"b7ce05400f0261743073e072",575008169.410777
"4a33d213841d2af537aa967a",600386013.024635
"04eb0b590ce7483c615b043b",563714648.396199
"a01a51af09a3dc387a18b58c",508766820.814747
"270b930a9e22d5016ffa4019",835669988.861992
"5ed1320fe84a518e267ff537",707238916.273983
"f04b574dc221473cfd616e22",508283111.834066
"6f7e390aa6135019dc5a828f",574776094.290154
"776d4a19fb3852fe6dcd3ddb",552489721.847626
"b7f164b79658952248866c34",582886592.150264
"aafeff5826516e363471e439",435854686.820938
"eba6a2b80a17a846ae560ece",394660150.094823
"90e62f8656ae504bf6175e0d",494586094.987482
"dc4331d09a1e36baaa6bde53",580841677.105361
"372d67ccb9d251e290891f0a",394085972.33272
"a7801c67a0ddd71c50ba38d3",389807818.104698
"e4d6b81f169cab8ea0244d75",561352611.795189
"cd5c6655243a4be0912bc92a",648539850.423826
"f7a7281a19733251134364fc",749544123.244571
"a716ec25a219961fbe90f367",777224993.919106
"8bd45966c16d4eafb49ee2a2",705008120.249221
"baabbdaa5e8f69fc90d303c1",778153687.148487
"8bed46960db1b2a7954ffbcb",740388496.900444
"dbc123f9502159d660f375ca",827795763.521517
"a4683facc81ccda10e9ae388",675305396.440816
"3a576586fa1aac85c2ffb75b",765504609.92322
"b1fb98d0ba25b21c6647d423",778153687.148487
"97fa4be3ed93c37c048f507c",516795996.158383
"cf184cc576effe39c0f857b8",574071803.988927
"784f67fcb2d009d352740ed1",485169667.141712
"f4d6ce332121f814aa663fca",557270253.096512
"c87ae84ef029febca1e633e8",548774424.247394
"e876c6fd9c161861fb92ad5a",606860432.017182
"234c94e9a248ae57bb5a0771",449506217.940045
"a49c2976ca4f24f3a6b622e3",449341431.208658
"ffc171cf73514bed077339a6",410191441.123047
"fba83f5feea2522888377066",378437706.900587
"1a593800d5785ecc36c25ead",654382339.115933
"ab157c9601861dc387a91b82",622455151.064353
"f87f8003f15b0fbc12609514",522795263.905452
"f44d035ea2b15b2c69d4da50",800586294.928498
"fc815b59cce7934f816f0502",609854627.652059
"32915b77ca68000ba9eed6d8",547945384.212871
"cb083fa7ff634f424a351840",552824376.788528
"4f3c7b9bc78f882f858b3d3a",418836617.084012
"53d33316e237830ad463a26b",548619651.831303
"f5d852e25d51377686c43bc8",498388423.162395
"64731b6eaf4fd2bb6c155013",623964081.958945
"dad7e45e4706ab2564ef9cf1",409613632.651798
"255914e9b13ad94efa6ed365",627817123.429496
"5a8950a64b4aea4ac13dad45",657510601.37827
"70f51b4abf26651111305b1b",749762288.14139
"8919ca18fff7571002e440ec",737668411.739242
"f776a4e0c8c82b3d29756b34",675305396.440816
"7ea4af39a7e577ffbd600f0d",582507959.332061
"45fc0d46c7a4df7ff6976fce",722636518.993019
"7cdcecc706fc7c79cce45b20",593089370.14521
"3503f56e09e639be4762ff2d",620776613.578561
"f70ac0d227db6f5333aa821e",600946166.83921
"20db610da64f80afc1621b12",406569516.573032
"c80ef212c870e2f20ed2234a",617498984.650222
"7dc68d5cac1b7fcdab35586e",516029768.246473
"a478fb93a131fee4119bb9f9",696959967.633694
"7749b2b534213ec7b536372b",773275974.606225
"1a7e331d9ff88ae5efafa8ea",552768754.220482
"a57350d4c79a415137281cb7",377419337.404106
"f3a6132006d54d0e22a17e84",633779137.451623
"14caab87a129f51b2b70508e",605599152.824832
"ba2423d79744d763aa3744f8",644737926.941237
