"property_id","Precio_Pred_ols"
"fe4a6d7d7ed28b85c5816fa2",715301070.701587
"7ba618fdb1fe8694eaecb64f",499425017.511469
"c33613eff66948d1bb8ea3bc",1089675232.21939
"a642351076b7706a733dc52f",922864038.121811
"9f27627b9e439fce085cb01c",436084689.751192
"a4a4a57cf20ad739291aafcb",533497683.94024
"7e3937cfe43dc906983fd321",680111388.539806
"e82508e88e3f62fc8e67dc16",652531293.850177
"adeadac88e573824f08efa21",546551582.744972
"940dd8311f2b49d4ec212fde",425713819.919232
"c0706c78d5d98202dc24e46b",592552113.334873
"caec584b5b6998684bbc6a70",533478198.488695
"55d4b530b881abfce2d03e56",763086439.563174
"405bc08707001684d19f6edd",623820658.84752
"5e9e9339fe1c3a06470cf7c6",600864468.977929
"c49644baf8dc51d3f76d7e7c",604852828.402625
"2fa288389b3031d595973793",703864681.06827
"404364fe956884368e2f8300",806361372.36375
"767ae7de1818d645a33749e2",791728790.246366
"5644b84ee2edcf7267b2189c",654069870.797176
"c80f897787541816ad63bc17",780646936.303709
"35b03ab66c19ba2049ddb9a4",436541626.192052
"34926bd7f9880e277e75a447",598341416.032852
"ecaa5e38ff6cddc14942eb7a",737235976.747228
"d2eeec3fb1ee4d686758534e",581153943.011751
"bd6b68abb113370c35786557",749265720.544461
"be8fbefb8e06fe169237d4bd",422672779.02486
"dda7a886135a1fd8106d04b8",729832646.124215
"cd17bb739ac79f80d6f651a8",866651342.337065
"31a73382ae20331521bf2e6f",623820658.84752
"9a51784f33b0cdfce8312163",475856179.267863
"8ae869c5033c248f881ac313",766750555.922153
"49a0715897795017ee0de843",499992269.474854
"e570a5157e02d440a78ca008",521395855.26131
"4570a3ca0571c70657b4a1c6",545723484.51634
"de32ca7785b71dbcc76a50a1",584543781.243663
"b9809baae395914981a9296f",539484421.141081
"fa56058283c975be76d7c990",676561511.517577
"7b32938ebf0b1b167a3d2d20",630187375.091102
"47e6a61fd652a3dd37556ddf",660707828.883895
"6a42271a0b03bf9a856d1acf",675159410.648741
"558d9e4b57fbe6c7e0a09a95",699238983.067028
"91a73bedc30e0c2acd95d6eb",520420414.59676
"f8189811dc639d760937df95",582488561.29196
"784822ba0060eac9358cce22",415345367.758377
"13c51ea93d19df6c273a1502",446152606.347473
"176e00102fb65cba56279287",473100938.093658
"52e5904902e4d75ad87afde7",513564268.347975
"728ce22c8db9bd0abe3f20a8",529113519.507064
"e8bf121ec117e383c843bc51",1035453604.81573
"0587e7e1f03af8ea6c46290e",710658528.182983
"d994f3919c3c8fe0ebd538ad",645399871.599502
"9d9564415e52518c2817f66f",654635801.042596
"9362189c5d784741c9b0f8e7",922864038.121811
"b81801f02a73feb1db7f5e83",943624123.051259
"7ff8b0b5ab4fd12f3be399ce",1089675232.21939
"d5c8073e3ceefbfbb547eee3",652363066.875637
"e2dcb036931bf4b2aa030036",700278973.396325
"7f2e9d302a6ed1770db9f7cf",623820658.84752
"e9b054016b281140d2566d88",603312144.900496
"764f506bb2aa1ac4de918a71",611419765.488686
"9fcdcb2be94744d00e734a3a",776475248.735809
"b8d06f4ce0d6e71ba0fddc26",930980668.660106
"f0ebddf2bd5aac661e4945ce",730964058.957052
"9c20784acde0823e9479be2f",755298562.048722
"b1ecdceb6ac00b6b047c241b",785700722.606486
"fd19e1b2e61f5efde879f6dd",652363066.875637
"7b81996f3abd287b50adf8da",715465522.682742
"de6010c57fe78d975be38c2b",830183939.278899
"9a76cc7c650230c670e703e7",530807316.507606
"9b0833992397c6e50b54715f",625012787.941771
"6f192e6a537c1509521e1e8a",652595389.739812
"d1668e2d35a939ed126a3f8e",697190305.065789
"a17807447696896bb61ef8ab",889489380.309747
"6689af92cae5d7c9c3e2f215",643356154.271986
"ec03a01c961659f2cfd9c973",581715598.511558
"6a112af84d5a81f3d16dfc32",755838128.429374
"196ac46f656726bcb8087ba9",613468862.343458
"fda25a0b6b9f62f92e3ea6b8",524640186.549831
"dcafab7adc7b763bb934496b",584092511.078784
"a6a07d35b3834bc6f81beb6d",614443753.687436
"10ce9c7a0a58aad19778e5f2",755838128.429374
"50cb49d65d04a5d166f96e3c",482201095.840111
"06c1673c4a7444e7aa80abb7",470470558.001955
"53881f29c7a6bef0ab537466",542874316.905429
"2b028932adc74c961170a4ce",397125942.705223
"f3a1bbe01d265470a2d7332a",545077484.48985
"b42d5b5b38686929eadd56d9",461950128.798851
"bafc63f23f097c24d36c76fd",448810823.77092
"f164514211012e3a1686b148",574784406.449299
"82b90288bffe8c1c0b5a1259",565766168.696584
"2fe64bad1bc8a43fedfe0700",532469428.355206
"da5b958667b31f4f9a1d84a9",729716684.689165
"b3bc9a04a3ebc1b911326735",700567387.082558
"9ff3acb07666d53f00d1f1db",452944370.769785
"13a44ce5066ce00846b59ae3",856984226.151901
"bb45c98dbab56e5abe20ac0d",826337806.257275
"f88bade1cb7ee0fa643f31ad",469943065.070124
"e9ab6916a79b4d5182d33bf5",554669254.572929
"144162ecfcba71bf09048dae",522644516.839849
"19466034c2ce19c24a179fe6",583533676.499159
"3787f6da3e961c0e10d30e6d",503281749.466935
"908330b0d2651093c0bb6719",691658682.882145
"66b7baef9c6c3c7ad24636e1",627886081.987175
"69cb0f3d422c2c78373c2e0c",915389306.857998
"1e866483995b30ec7f79d9e8",830835344.623588
"866f2a55f42cf30c4105631b",830835344.623588
"fede7e1a7a6f23338af6f40e",556327868.763268
"7447156f2967391975d335f0",583533676.499159
"08451af5a81fd6a63c4012cd",663719831.99174
"f63608198bfcc858abe1ab0a",692132722.237819
"e9a0dff7ae48bd3fa2ecfcfc",692903935.795381
"cc97f62e2fb9d3e31ef1c00f",600559663.400788
"ed40f198ace8a4405cce7a1a",624872524.195707
"bf17b59bf2ac2d06894bd786",555067028.623369
"7f9bdd2157f6c3d488c77ddf",796678555.170684
"9350225547486ad75c0b5ab3",567348273.85581
"d1166776fca47427c77fa8e1",683163658.121765
"f719b387fac4f688b57dc646",930072145.585208
"6ce8991a39ec7b9883f85000",930908685.379445
"353743db4334fee80ac08d0b",846526685.161425
"372a3934e8179422b5cf5729",765824773.087613
"81516aa72c98ded9223db098",686450848.442689
"9e80db4c35139bbb18775644",598902362.785477
"12ed2c22a923c840ef616a3c",836269583.601823
"7bc57b136bcec053cbd073f3",714159542.747659
"331c515e7f0dbb4460810999",710731582.291998
"cb778195c5d61a7c4185424c",1003353106.19636
"9297c340db8a74e10dbba148",623820658.84752
"bda914dbacd42b2b7c6c5179",545586706.842281
"060451a9e3e0416ff41d253d",660707828.883895
"43059ceabe98412315566838",1930001822.62733
"788c49c17df556bce0abf6ce",715042374.364596
"8ec8cac469f2448654312aaf",785805602.160726
"60b5b0aa0c1319557cd0cc85",923573335.053275
"72a66bc6d15390eb05a5c688",872507534.933491
"013e2a07f94a99323b64d370",948973506.972553
"4a5405b1e181f5b10fec35a6",654069870.797176
"aff22625564f00844ea2610b",710658528.182983
"b40addfc0da42b0e530503f0",533478198.488695
"1376106ebc19c929df27bb62",780646936.303709
"f591597c9a1ddd9852eb3cfd",948973506.972553
"d56159653f5d2abc5ed5acd7",692912384.167692
"45550aa81c0151f1fd9fd8fe",1090894412.14575
"735deef3382aa15930482f3e",893981239.192618
"0dd49fa8bb7be52b851c6dc9",1534015030.85468
"7d3220a91e78f8bc2924d1cd",904193571.46614
"d3054072b2175deec2c1f8dc",454908247.840295
"b7574b06d593fca4eac59815",456747886.614364
"79e822115c5c1a4531366001",586105775.376688
"d3ed5316a463d38c1bd321d0",927865233.258362
"2f1880c9b8f7ac2715e1236d",756892005.601596
"dcca1c7f109175760ff531c6",541264815.355434
"dfc4f3facf91bbd93ee0fa4d",441374218.580469
"30e134a6cbe61d7954d0f56b",435350429.42794
"385fee7bd9ad7722d45dd034",400703113.33514
"87199c236bf22903d1aafdd0",420975645.388619
"19e19ad0cd6b5e84d8aa970e",436715612.440646
"907f968e78d748fde69dd44f",820018304.227585
"be094e5db0f784e3aa013aae",486800148.157241
"7ab96f83915bc84f8c03c1bd",510076185.472135
"07f4aa9b9ff5b0b05d31e6c0",772588947.791144
"e9be8cd37abed8ab510ba1f5",834288463.423089
"5f6ad58df27b562db077b5ce",1020540051.73076
"ee96d947484aaace40f9b77f",867930092.554815
"22d6cb11333f2839b8112b89",1068982195.43269
"288c09c33907dadbae495c11",2051137173.74001
"f71d2bca0c5fe2720a1544c4",506183700.330405
"451744cf3ce55a98db8a3562",443676190.61852
"fba9ae05a6a8a9e0c6268a9f",543050667.817968
"1338e58f7dcebf5a1ea59388",405577050.190054
"a817e8da0ada143ac87277ee",538242709.984498
"46d8bb3e9a0ca584d3c7a317",807458890.976803
"b2506aa9463aebf01e1e00ca",389264899.805799
"7ec025b9b6e6f33bf65af41b",410726353.177997
"2ff531e27672ecd2362eed55",631545322.926554
"9b3cf0d1b91b9c6a2a887647",697408073.021185
"7db5291ce4602d9b2b266872",430617527.702826
"65d5918e826c33bb950fc008",894892432.255209
"395c34e4b8f52cbdb0522459",614899517.588003
"855f4b67d2bd6d18fd03d8e7",592989031.785476
"9ff06409b37e5b5dece4604a",831837650.915323
"0508cd7bd2c77ebb6fea1e56",887091252.882661
"b45fff2e718e54772d46a3fd",933804973.591743
"cf4d2297b73dbc357d21e31b",866907141.235743
"0ada7044c5b29925abc90879",927973391.150642
"6305f02255274ab5fb6bd39c",970976844.953119
"d9a94194ae1350512beff3e6",1146206881.07993
"e3896296cb80d50d9ad3f903",622854547.920898
"6514f355887c64136edb5595",1252248978.56875
"f03400cc18e12903b3ffbe5a",1287006724.72024
"4e134600155a64783b3f8c3e",613581782.108988
"d63ebc63c82fbf66d8b6ffd3",1316854477.63736
"1bd64811bd59706844230198",757284597.436392
"a83921284639eedd4a511cb6",1551888681.32452
"a2f3f7a1cd573e2a33f52e2d",1370555299.7502
"47344a66471fa51f61c64652",1374383125.0819
"78fd849c9429091347d7e5c9",1257957937.361
"c3daf2abea55af99c9579319",1088853815.7816
"52864916eb1984abca41ec66",1803687105.50602
"c62494a9d7aede44f2f84023",942189702.156144
"a2b576643f7a032371587e5e",1404986802.02029
"e53bc68f0e97ccead24f3e56",485869839.005678
"fd82c710aad91bc90af490fe",816396263.484495
"d436abc2ee37ba3dd561e940",816869303.554835
"216a598114a403676011cb51",826919672.022851
"ea230d5eccd2b687888173bb",943130262.6867
"18bd0dd7580f2a7cb19a90b9",366284481.362566
"b143c8ca6d334f6a73c3f2a0",541037320.5443
"ab388cb4fa511968783bafee",510076185.472135
"6a4f08cd04d558a56af732d9",564995454.80756
"7216c895aa047c4f405c4941",1049906547.49517
"a493488dcd906dc74cf8a604",527798094.359058
"7844b0b2bc65dced90a355c6",1055298060.83077
"c1976383069b6b82ab29d092",448599307.772848
"e5cfd99e2308b7b73581dbdc",439232099.505446
"c18c2ea88f4ac53970b53d2c",1032819538.91106
"842c9f0e4edf1e5a672ce15e",511898584.1672
"7dd1e46dcbddc6bf5ef694de",510135740.838165
"6cc4f32b39180bd1ec7e117b",1043901051.37621
"b3402a9173d289d6db78e09d",834288463.423089
"a446507813234e358db8b573",636302607.682896
"c8ef57ddfb35061d1876f94e",1486971795.64631
"360be0df2c003005e3db080e",1069960521.42073
"9ab245a4c91877cb7a8661ce",1031472247.70166
"a57a34c7486e7a40e8deb316",635371598.514103
"ceba7d0f56f6cb03538962fb",1147014373.64979
"d5475993f9db58c3e4baf7a3",1305085145.76693
"d37a1dda09e30da13ff5bfc3",1169189376.11262
"68a8b8d077a8232723bf37e9",1020540051.73076
"e1eea7716ca6490b7640717a",1297393445.0984
"4ae6d75b10848d259ecba576",1090793923.15128
"17afbce5c0b56732abbea936",918640044.297176
"84a2673eccd3cf3bd7fd3eb0",1803687105.50602
"f2f4e6cbafe527b155707f01",1068982195.43269
"de2e3a592cda5b76c9573c5c",1761207510.54261
"fac651cf404a58f24dc7d286",1834809343.87293
"e6f312a0877af26b69855a3d",838647007.116713
"333a643c623a9bc75f3a40f2",1691216083.67008
"64593641e470908ef23b46cb",2056042569.42405
"ce9f2f0071be658ae75ca6f9",1404986802.02029
"9ab385e399a4673732b6a799",1027424552.1188
"3429c774b736cefc051e2c55",943123051.027661
"a51ad0372758b2bbfe73f8fd",563968431.936831
"ca2f81b8fb6fda20aefb0ccb",946445380.485449
"3c1b1f86087f9b99380e387c",535327783.915736
"b0cad5d612954b8cab18101c",846995457.94422
"7eb991f4c69215377e4dac8f",989190634.817863
"0d130b8bea4321300396fa34",1113301340.3927
"8dfa059401e1dca80ae65ae1",783092264.100936
"3e3f264cd0ac7a65ed2349a2",635371598.514103
"112dce80bf512f3f24391d23",1032819538.91106
"ff25ded6333278149f8fb68f",1086864578.30265
"d555b82c192794e87e9d536f",1096409562.56339
"a787382d96ef9fce8f27bc70",876244964.836541
"8c3aa295f7bcfd9a43eb2037",1049851390.95697
"13ac95652fb3cf6c43dafc66",697166768.146415
"42fc6a80b882c32f6264ac10",699212264.68828
"1e9c53e09220d689a0210ab9",280473185.798272
"3348706086aa3db5c92259c3",425022324.716312
"66d402a9b7d05f29282ddb00",496577891.518978
"cf88be51d6f31c10e5868ff7",449758005.225819
"30b3f38716be209a894b0942",400541353.060603
"0a5908a92d0ba3e36f54b1f3",518213293.566758
"dd206b6ea2d7f6555109ea39",533608791.444449
"c641febd8bc2ece3e4d2d8b6",559529772.217224
"c11fdc02a288af0572a2bca1",1442691883.94465
"35dc60a65969b264ab283d6d",585935683.174979
"d9cb0f637cd4feaaaf8a21c0",800327169.041218
"7e8dfae9a5f1faf8afa706f7",566866568.658757
"a280fe7610c254b935c9dcfc",428056638.230021
"85524880fdc4e4daf90e96fd",545028533.884603
"f361109d06f6609c16724b39",894892432.255209
"3f6b2f0c0876c21755369cb6",970976844.953119
"de26819064a290ce78d8fcc1",517556148.327097
"91be1260a84ab7fa3521c495",838325677.389324
"18c8dc4549d38c918af2972e",966043196.391726
"782b0fb8641849c2c34291e6",496622404.686528
"54933f8b33a4fd6f031ed5be",603514772.306279
"953176c9a901b4f61c030432",1071683413.79996
"357e2add3d68167a4f3ce15e",1102376295.9899
"90332d50e91925eb9b614bef",573159847.189413
"11723d1d472bf1a3fdd8b72c",1067819010.58032
"01f8b6799e2910f7769db175",828971504.092768
"a0d5001f7dd42d7f0c91d2a9",572766511.781992
"d4439c35bcb88e1490916c67",660456423.688174
"4a73dad0ff8a5262e8b07c4b",1675937450.41376
"3dd8085a65f24b497ea59557",854421728.610706
"39ef085809bc80e32e7b6af6",1056378798.67183
"b98ee16e8fd7d1c75a9da13c",912364361.557962
"16deb26bf740fa61e258f545",1159467970.32951
"732a3bd457d7798e1fd892f6",1281412944.23783
"1376058cb128a1c7729cd2e9",704903553.605824
"cac7e7c3e13af91bdc7107e8",1533133348.64349
"9f3dfa6e1422f6aeac527c61",2331721647.47852
"4dd3d1288ccb66ee4fb9c097",2139199551.53674
"15fb97d6a43731d61e95d004",1004411343.99716
"dac29573163315edf99e0e7a",676987836.814507
"b93f2864087d41c3c92d43c3",1314372850.72083
"cd4656aed92f5c0a0b6b7c0c",1314372850.72083
"556210496090b42ac10cf1b8",1404986802.02029
"762979729fb21e56a32ed14e",1404986802.02029
"ea935b76abe664d5e2c4736f",894892432.255209
"40e9ef1e7c6749b7a8d04ea9",1224364662.45259
"058265732a484ac8d5497f5c",876066073.574725
"6f52ea8340cdd283f9a79720",684327403.277473
"cafe7c1ee67458e05c84d5fb",970976844.953119
"3f45ed2f08a2b03b738fbb5e",609855197.778731
"f203b18854b75c4564d7a17d",1051022456.05508
"d5333f639d11bc3ab073ed72",466693776.420793
"c14f644116669a160446a945",560619099.460032
"de585856ff546e00a5a4672e",460972839.622163
"7a80663cae7c191b5d025fa0",581164689.739017
"71f80198e68fbba902650b1a",798105282.972705
"f3523e0626df8cea803ead0f",440049964.833675
"619abd5f978b1573761be86d",902578756.21627
"17a2323b855e93533a9f09f2",863291832.616451
"38e8630f2c05ea38e2257c21",1207512365.74611
"1e3798d739f85ee0e5a314ca",558693106.746814
"46d0544f411bbfb6b452858c",1094161914.5487
"605e7a71eecb13b23ffca0c1",620985592.212999
"7515b37b7ae7c62f3dafbe7d",1067207397.00531
"28be121ada9c9303be802474",1153423294.61238
"331d54f8a1bd3dabce73d6d9",851540349.916711
"22d167639ccaace593dffa31",492149267.932925
"36cd68fc3ffab79fcaa340ab",586954179.027754
"64eea2e9a13a8edfe8ac7027",1274378743.5287
"97fe6eeed892111bfa20255b",663242650.660378
"b54e6757829ac95e2076d954",1367227313.30987
"dd59b8122458557041903207",649554033.321311
"b35c58fc1c05a77433025318",1083974550.5816
"c41964afa164d8b75f8dbe92",1170687930.75866
"96b3ea80cce599b68f96f86e",1012893080.94008
"a4bc87ad4f1ad97c0a63d843",1170235202.56364
"16e62269e6aa2ea052d05f71",1313181250.89352
"518b37b51f824fa0fb5075d3",668288591.585287
"e083d83369cbc93fb94842a1",1038254655.23342
"57deff02895d5286eda10d89",756883254.95599
"7ed35835fbe694bc237abe38",1081282169.79148
"b48efa9ddf36e85164354f26",910217644.331036
"5910c9b29a1025bada93a5e1",1185108043.0775
"10a650e8cb5425c97f08f68a",1140817158.56329
"9e0feca2ec3043ae6f840631",997478641.201253
"35ce37bbecac6b164fa21e6c",690893329.877265
"c4955010d066e013812a85ea",894657821.567699
"d5a83c31bec18d1c3eb9af7d",1302849326.46696
"70217bd08583854329722821",676218705.275111
"28e748e7aa0a447731e06706",1390598260.54221
"27929c0a3e0fd2d6d2969e03",1024091469.87365
"5c5ea0d8bae75e0a5c88414f",579461641.276679
"2233f50cf7b04791cf1ddeaa",1242868098.0127
"bf430621f17dcaf17fb91ac7",1116205363.61567
"d8dc9de06461e0220bc55906",562053938.914122
"d988975f8c4e6ee8fd8dc1e1",1363422306.25678
"bab884e0f99df269805e83a4",1154572422.37891
"b6f195d44ddbe10b78b97191",964017214.62016
"2ab0eeac4a228d5769fb4365",852690154.072696
"347a4deda03bfdde6d1c163d",593693367.153771
"17230f18b30b94606fea047d",415459603.107052
"eab4ae491bbbe7b8ab107229",454543788.849327
"07c753474a847bf2bccd55b7",1053643248.10171
"b7ce05400f0261743073e072",821227915.376802
"4a33d213841d2af537aa967a",901307419.893106
"04eb0b590ce7483c615b043b",1045572583.2819
"a01a51af09a3dc387a18b58c",530702955.12106
"270b930a9e22d5016ffa4019",1398139636.50512
"5ed1320fe84a518e267ff537",1062688982.86885
"f04b574dc221473cfd616e22",1229259430.0398
"6f7e390aa6135019dc5a828f",944037701.803406
"776d4a19fb3852fe6dcd3ddb",562439934.261745
"b7f164b79658952248866c34",698436676.540492
"aafeff5826516e363471e439",466902419.195233
"eba6a2b80a17a846ae560ece",378310372.104332
"90e62f8656ae504bf6175e0d",1391091380.05205
"dc4331d09a1e36baaa6bde53",1333354442.52735
"372d67ccb9d251e290891f0a",434580454.423321
"a7801c67a0ddd71c50ba38d3",510076185.472135
"e4d6b81f169cab8ea0244d75",925419152.534522
"cd5c6655243a4be0912bc92a",635371598.514103
"f7a7281a19733251134364fc",1512626645.12088
"a716ec25a219961fbe90f367",1068982195.43269
"8bd45966c16d4eafb49ee2a2",901964601.433309
"baabbdaa5e8f69fc90d303c1",1907288273.71892
"8bed46960db1b2a7954ffbcb",1087445537.69683
"dbc123f9502159d660f375ca",2703585122.86258
"a4683facc81ccda10e9ae388",1404986802.02029
"3a576586fa1aac85c2ffb75b",2051137173.74001
"b1fb98d0ba25b21c6647d423",1907288273.71892
"97fa4be3ed93c37c048f507c",487854672.112453
"cf184cc576effe39c0f857b8",691723628.478711
"784f67fcb2d009d352740ed1",784864150.50247
"f4d6ce332121f814aa663fca",546161569.48616
"c87ae84ef029febca1e633e8",915085465.949003
"e876c6fd9c161861fb92ad5a",994679534.394098
"234c94e9a248ae57bb5a0771",693532875.164786
"a49c2976ca4f24f3a6b622e3",568042759.786571
"ffc171cf73514bed077339a6",409702606.158386
"fba83f5feea2522888377066",388500413.250179
"1a593800d5785ecc36c25ead",696656805.537087
"ab157c9601861dc387a91b82",1119982158.06579
"f87f8003f15b0fbc12609514",887820322.143502
"f44d035ea2b15b2c69d4da50",2064628107.76584
"fc815b59cce7934f816f0502",851777380.20109
"32915b77ca68000ba9eed6d8",940995289.820349
"cb083fa7ff634f424a351840",697282327.345519
"4f3c7b9bc78f882f858b3d3a",408744778.281312
"53d33316e237830ad463a26b",903376953.649737
"f5d852e25d51377686c43bc8",923132113.843092
"64731b6eaf4fd2bb6c155013",666201054.079975
"dad7e45e4706ab2564ef9cf1",489064333.190844
"255914e9b13ad94efa6ed365",948419159.545204
"5a8950a64b4aea4ac13dad45",1558112705.39643
"70f51b4abf26651111305b1b",847907988.258232
"8919ca18fff7571002e440ec",1563480303.4939
"f776a4e0c8c82b3d29756b34",1404986802.02029
"7ea4af39a7e577ffbd600f0d",978169571.206873
"45fc0d46c7a4df7ff6976fce",1412834384.70551
"7cdcecc706fc7c79cce45b20",841515869.537975
"3503f56e09e639be4762ff2d",1258392158.18703
"f70ac0d227db6f5333aa821e",1412292480.84203
"20db610da64f80afc1621b12",467406713.344452
"c80ef212c870e2f20ed2234a",1167628028.06093
"7dc68d5cac1b7fcdab35586e",1154510677.00332
"a478fb93a131fee4119bb9f9",1771232956.75131
"7749b2b534213ec7b536372b",908180026.682391
