"property_id","Pred_arb6"
"9b3677d498c2ccf69c756ec7",635944200.860752
"a188aa896d1b4520ccd6b65f",637042461.547444
"9fa39c9eb4b10a20dda6c3c2",593072592.223035
"3b2936127f5a4684a1d3de22",588303026.561514
"dab58562904cd13a93d913e1",602308172.771641
"640e9fe41fb79ecba89d8951",568561081.43385
"bfb30ae71cdca27f5a5494c6",604456456.404186
"1421bdbd9cf7572b799b732c",779399621.765425
"ee9e5adab1455d38edfcaa6e",740665442.246086
"eae52c81f779a61f57cb5b58",639314610.019858
"4ec0aee1b202642d2739068b",609259588.532758
"14a14706d405569501327924",638531722.21534
"146a5a4f3d111dc7b955ce42",629618296.096089
"dc722ea5c4d62773f9fb6bbc",603021183.693281
"e84605e3aadd50b064c8eac3",664575077.411994
"34993717af3f861b9735df6e",648262393.081162
"543822711986a454cfd764e3",630508750.692973
"02d5bac2567ee9e19041ad42",644413328.279893
"40b20b5a3a986802d64f7675",593898836.186527
"0ed0dc77661be57aab63bc83",613708347.208012
"a6da1996f66e545041d920d6",722687484.102859
"40fd167916ff071afdc44792",678032637.800614
"1437d1f1601d26a3dca7594f",614027385.454624
"ebab054e5f256bf4e382002a",635944200.860752
"7a134e45b9ebe710c6c6efe6",607933009.427992
"bd12c705950c46e679c34bf6",630022200.792193
"e3202b635974f7a3367c0ff9",645002607.542276
"155a8e4186d1626fdda4d0ee",600735349.2582
"674c02227165e1c7189c54e4",740623734.635549
"f56bca5bebfc765162c8cae0",642836491.571594
"5f4b0ec9c7452b888b33c3e8",612665864.786742
"fc8836e71725949c5f3fa7f7",687368489.039462
"4f431d80287051ca323f2c08",603992748.694643
"d49aeae19e13909e75dda2b6",627020651.872099
"6732b448d2e4f32679f235ad",698604489.168546
"e3a62f080c25f404ca995e06",586288053.398002
"ae58dee872922a9c678dbfcc",821887955.898112
"5ec01e911785dbd5b49b166c",618636815.695459
"7acdaa0cee1ee62e15f4490b",607576869.690172
"e3dc8b417819e9afe3fc7d0d",598437782.56266
"c71fbecd8f7310c201adbf40",632416630.346117
"9c4dece6127f1f3f3bc1e0f7",622255588.46279
"44f77a86369d6607753adc09",595574729.36584
"6859481703fb0cb34c1e564d",636805217.639406
"7ba0c14dce0cb09ef5735d9f",622972500.684134
"62cd6a29e98a5b7a5ad38050",622972500.684134
"5dbcb55dbba823dc31b041f6",595921692.292135
"2af941adae2e8dfd66542055",689072199.595838
"26db92c003c8e67d92d88aaf",642776557.810694
"784714647351cb6745c867b1",627510989.355533
"5ff696d8369101b6dc60e2ed",660089168.473619
"95ade3ab8dc04237acd6441a",607818992.540038
"97badba651a94721af5df3f0",607198897.802077
"b2f089146c30929c4836f0fb",594469779.385846
"b6d5cb459999de084965e993",653767624.630865
"cf8418c60f4e54dfa09b1e6e",640322547.825264
"1dcf71e8fbfef2c6534576df",607198897.802077
"c78b16f05ef58855da0d4f2f",668402271.979777
"8aaeae6bcfcee5ad928ce28d",654953756.114403
"1a93cae134c79a43b13ce656",645002607.542276
"ffad647e8ee35eaea6378fb6",597860236.57218
"fabe0f299a4e4bc6f51d54b9",564675163.714775
"c10f25fd39dd36287a6cde73",687368489.039462
"f37d31c512866b575780c4b7",635944200.860752
"f9796e9d13fe1becef435e54",755971390.745727
"1c2739878e452a340a4e8972",753612937.322164
"bc230105784ca8640e499ca2",599890587.106713
"622fdba953206a65224f2c82",616559371.675824
"d8654c08e95b39e3b4891cd9",654885181.235408
"734efe04fa6b326ae1d072e8",618482323.401915
"bb084299ad23f245d7cc5b69",680128311.267211
"4a119b1bbf04b4bd6051c5b1",595921692.292135
"f844345b6224bc76bc3c6f91",672489191.912569
"052505ca8210e5e651fc0b63",657291827.086474
"1574958978c9b5d23d9521b5",632253841.578918
"b3fcd9cbfd485e4e1da6c89c",602781329.33887
"dd27922be5b6f730f8b4e058",663028428.608939
"481492907baba4574d4a6f35",645002607.542276
"10e5e54ab66b58b3f41ec381",620387916.273953
"90a711f776d53cf654614649",620144177.559423
"03a84af05df0f577e09d60c1",598437782.56266
"c8d4ffb290aa9cea002e8d67",660005833.053725
"cb89ad8156c3428ac80a4db3",685136436.763863
"fd36cffb856c2a14982a5fa9",622882822.293463
"920b50f4355cd2674ceee068",590616655.127909
"410e5af026805ec8088f2e71",602343517.054296
"5965d19a68a8414b0419bc68",576615268.630898
"8c787c1e6161b18601e6d7de",640579290.119793
"70ea0403b722a1dae1ff9b18",597860236.57218
"d09dc3a3270073e5f1cb353c",595921692.292135
"a29e18f37ded2e901181d7d2",649793183.701596
"14ead7469d05e5eacce6a575",652506491.19272
"1cbf39c44f6b0fdbf9554845",587290170.614991
"9012294b64280c565a88a1d8",613782515.973644
"dc0e9ce44b9932c6e48a9390",576606592.684111
"b0a7295da89516be1c44512e",643578172.252106
"a88f4eeeeac5ccd1ba9b8a4e",655893949.446514
"5fb9bd3aee2e1320dcbea448",607392342.70747
"ca7b9296080c9fc9fb232782",724086980.849271
"63a5989d0dad994a6af7734c",625996595.052528
"7d25023ecf668945c87e0666",673287121.870881
"e3338ac993873aca45755dc8",670466971.24623
"2755af908b841e9024718b3d",609116862.968713
"24fd0b7f75feda5db89a4127",609995928.961137
"c2b9a3b2747f32d26c8219fe",670028709.347917
"3c3c7861a9727bedf5e3cb29",642530598.403099
"822ba8fd3c7392bda84461a4",671593088.798346
"4625168852b335b223a05bb3",594993476.794616
"706bddaf0b87e4f076247450",659695992.624933
"917218fe1425d2c222da1ed3",659606889.698905
"45e92799de1a5334c3d2d72f",727273249.955215
"8fc4070ce12262679c381515",655848595.903376
"0eb8f10c9d5ded1b09f60baf",664281460.016619
"5cae4522fa829a1614739b64",668368941.950829
"bb71a24bc5ea4051d84ecacd",644300836.406621
"286ab2411118455780314355",645078823.529997
"d714e15ab5c2d5a2503bffcb",585921773.461501
"fe8bcbd17b16ad023a202843",643357366.07646
"5f5856dd16c0e5131835e650",579942709.332514
"a4b2dd2771f49951c027eef2",633209494.440897
"a949ede7227c8f8587715029",666520242.678373
"83f402857435d4fadb27fa36",616022434.76832
"36ab522893b5f01caea4cd0d",648027457.265516
"6334eb4a37d102ee00c6e2a1",630804527.806213
"91b57e8d6c41b7afe949bcba",618034247.438602
"ebbc5fdad817b304af3585c4",595134004.611958
"95c9cee9b36fd1d68f647aa5",626411878.654621
"ea87e3259c2b0d6263d39a2f",611246262.317499
"61f634438de4a10a861f42c0",611102639.633684
"a13a3638569b89ddf1260470",630187799.784309
"3352469ca509e8ca652fad1a",599884916.392096
"893caa7433c200e0d43e9f27",632372973.256177
"767cb14f03c909c595c2a731",558512655.999729
"b2286067a73bc0049328b55b",579740394.481788
"c85d56080167254c7bc19303",665771791.221937
"5b9ef8d6defdaf13dccc5ae9",597577444.84488
"f7972b1936c6d9e95d3f632b",593241146.034307
"defd03ae7d0c0a44baf80abd",591182385.441859
"5d86a1db39e324770ae58efa",625388256.469418
"fd5ba2795eb7b5fe338d6b4e",614031905.34611
"24d6d85cd0e2dc3deb2db896",592808823.948359
"3a6262eed8967d695182e435",619849327.019251
"a30e69524af9c1bddbc5de34",573295364.701383
"1a06bfdfaa9d9ac754ad07bb",621090069.96157
"739c2b9be0941e4c126d2f3a",621629461.553898
"b41f7c1cb9cfbd188f8e0233",600696237.499805
"1d91edf33a141fa2181abc4b",610423919.582262
"6d2328def08bae481705e20c",568688831.152149
"7815163b8e4a54843d121dc1",561798501.067221
"c9f92088dbdc0d81412968dd",565289221.390761
"8e1bd01ce4b7910d42f59be4",572966730.441729
"5fd89a857727753eae6632f3",676567597.668331
"332e395d4ce62523a2e3208e",678201912.232552
"2571fe181b6ab939eac19d2d",612035206.152792
"bebcca3e75e747b5a01f5485",566189562.524759
"0842a0730545c623043b1d8e",693167337.136674
"64a9f0bf04f1c890cc6e31eb",682338917.395641
"57b7aff18c444fa3c577b079",624592322.012407
"6b23f191d2ccbebf9166926c",583090404.207487
"b80c961aeb98d24d968c71d3",605307736.879975
"723078b6cbdf02c88286c596",625074682.460057
"b3b30d8b869eaad2382c5447",620640569.62557
"3f295e6c14e23cff1468bf82",650517699.422629
"be78bb0e06d5768ac1908247",661947550.22323
"4daf52564456895ca7f4429c",667809206.211089
"82433a009defc21498037127",620756299.741718
"b53d3d578b1d7d9e00c8a00d",609009978.465458
"36fab4c38cdd91de650e6abd",680788314.533323
"bed932e11a599f7cd4bfa31a",680880490.950193
"d8216aa4e029c0d3d646efbc",622215609.595486
"7ad046b20064565644ebfaca",562654225.643745
"2ad54bda875fcf8c6b675bf5",611567025.051689
"c740655aea4eab7066446c42",655917691.754654
"3b6c37e7e6ff1c03ee4fe995",650456878.503236
"1b5d3ddc71634099fa1f04a8",618649809.334733
"0f98c4e431100aa87e6fa6af",575310300.739739
"91a08474a18644c43224c62b",644760334.830739
"e364018f4d994cd15d4af374",580225492.483609
"7f8f506137780f4cf12e73b6",630181975.44148
"2072a783a44474cd0dd10d7d",657791936.621009
"b71905255273cbb0af1290a9",683865546.043644
"35d79b2ac92083bc439124ac",697477006.528129
"43650eb8b70dfa256ca64979",631563626.551383
"36f9a0ea831710344f468bba",598123305.671261
"9567966987eb1d3117677cc5",672749249.39908
"e5bc85e227ed7dabfccbd005",598123305.671261
"deeb837c2c6bcbd01930431d",600753660.409672
"57aa22792684debb8d4079dc",592900110.812141
"b04449c499843cf46ccb695e",622379766.390585
"0f4de499e5bd2c57fcc75013",622111766.752233
"8eae4346936f8c6c67be81ba",670044205.236986
"7b8a4d701066372dfbdffbec",628397280.549636
"a62a6094ffed3ea7a54fee73",607982159.723526
"bf0ad098fbccd3548d834ff1",622255588.46279
"0a231779f131c36d8e6910f4",579471795.349279
"51ba7338f5900d8ef12206fe",605569686.084812
"81b14dbf863114fdddb38579",563670224.967466
"5666f3c36f0ce4eab2c39299",675850371.204795
"ee4fc6a146e888e993a4412a",602494679.922618
"100bdfc998bbde3d00548bdb",650427444.675166
"d793efed9a723e77ca8272f8",656560023.618805
"b6d3345346f43dba053ceccc",630508750.692973
"888bc3c4ceaa108e048ad28d",608210932.128552
"267e000c89d3416e551462c2",639618870.374087
"874102a58234cc7888902d42",636872011.524298
"0825f2ca4baf5b34231ecfd2",651324762.731001
"6ef9135481d8fc882a1a735f",658907106.480847
"c6d075772255b1efa52317ac",630321134.323942
"535bdffc5b79d62aa6179c48",644413328.279893
"0c3e734afaa6b7c370754082",636768466.591974
"f51658b9fea670bd943d6db7",637954749.337862
"ed75d1c40109eeb51fd636f1",636626703.325837
"9c9c2f05352c92c02d080e96",676191524.743029
"e88009be52bf5803ba3665d3",609526195.868638
"e491adef93281c097ab08dea",607675410.703642
"a0e3198470f97f6a169044b3",595921692.292135
"0449a82dd1667c8c564904f8",696202533.311707
"a0a8d63b5f43b87c0c7e1fb1",635949676.314894
"04fe204d03bd1c9876242ccd",644123106.119982
"293320b55fad21ea3f4a5899",667423729.678196
"200897b1f8bcd7c116a85306",625669913.449052
"13faa4142e9d60412abb4184",618656916.187628
"38b87cf007043b76670207d8",710717260.715041
"4be510fa977b93e34a789f26",638938877.384387
"7bb1bc81e6eb3b4390440165",651114791.525993
"74e43ea3081841278c76cda6",616423404.065581
"b27088c3ccd93e7d8d5571c2",651236325.036359
"4b45cba0d601f29c2b7db97a",599258261.982092
"5aa78a2bc8ec5e2be315fbcc",675482886.519166
"92fecc04105a999a622ba3cd",569758413.214503
"5098115b26f2473c812b70ed",626023447.450244
"71273ae563da6bbc66aa87af",610457766.460692
"6c6e7af42a6ddf62b04c35fe",610915945.721926
"484922bbe02cb218ced0e779",658564421.819337
"5885faa4aac834118c5e4351",627958668.060033
"f340405bd7f2c4bf524c50d9",645069320.016021
"7dd96ddad0fa88f5c5978e39",671350287.56056
"4317746d5b88142780e6897c",612823912.06745
"5796e37eb1a995db5cc06eea",657225331.629779
"817915cc3582112fb5541a49",613123233.701212
"ba524c4e2f13109ce814ea38",616710720.124536
"92e4dcc5911b42e7f70311d7",669342639.109075
"6bf86a580c8b510b7447071a",647314168.348725
"975482a692bb98df98b2f243",624788237.652094
"d925c1d4dcb68990c7204b33",619507777.775174
"186d4731b3af01bbe4d08b23",578540139.485856
"8b63358f3cdf8df0eb1f43e2",548970546.632599
"4502e2809bb5bd47b2781212",588192938.838171
"d03101c7f823dd7d17e49a83",629063838.390427
"4d1b0315b5aaf21bac150d96",622370497.09874
"32c7a2d032ee21f8bbc6eccf",585447303.096457
"0cf7a6d43221664a060ef681",594823220.488726
"7b346d5a5f5ec7165d1f8644",622255588.46279
"8398ba3b03595704b5897704",615792290.421221
"3f895518a7fccca44e534578",607675410.703642
"668db5244c4d5b5c76b0b395",597860236.57218
"e4aa393309860fd5e30f49d9",630022200.792193
"3e9d73530ff24d3f4a543091",590417312.773356
"bd6c24498bf413b6c5adf81a",670254037.881234
"885c77c839d705ca7d04d383",635191347.442128
"b8896656cf6f5dd7c33ae46c",620852615.555258
"6c8119e00b901efd2dd40f0b",626417796.453532
"68939c438c34e79a317a4f3b",620249208.701373
"9700892d7133ff2c0d1763e7",642836491.571594
"fca6d7455056792cd61e2ddf",661338624.502239
"2b9681901b216f2174af0089",691212553.18717
"3e7217f628a1d0fc9bc47071",660131382.532037
"ce21f368495d385fbd98de73",592714684.285567
"e38259adbfd953bf085a69b6",656317068.311983
"79f1a5bc0be914956d632658",553081817.339434
"163bec92a997aa8263f5a909",620987784.506019
"9ce3000cd80aeec2c5188e8e",608787566.421163
"6a6178c4cae2e92a08b0dd0d",609526195.868638
"d52cd6eee468311666218625",576285906.45748
"8eccd2a6352c33d8c7abcea7",616458319.036577
"53d3e32b1dc782308e352a33",659123645.74843
"be26f0523e5cb13846539384",690961575.357955
"0aa1332c56bf357f492da2c0",600143780.255029
"6cc06c89c226a062fc46795a",635930582.242052
"682b38de3539b2a584446922",580920079.912828
"fd4ce3ddaf79d1b97043ce0b",630022200.792193
"97aacb0847561f45a5540f21",644761250.444783
"a6dac56445613d70e49647e5",628441239.996931
"8b1acd29eb268fd684036180",678076446.027962
"10afe23f1f58f96422c97934",673775328.762783
"abfda926d174a8da1d946e27",613106175.619971
"fc9fb2f209a4b5e66f89712b",644761250.444783
"79733fdf8881b0d25412abcd",633146527.551829
"130a119701171ed3c439c527",628393581.097284
"849c918d78991c57f32f2031",607546061.124954
"036fc9e01b2b1e3ef4574372",561699609.014334
"de926223fe4296d96466c685",698734326.796113
"340ae520163a220061bd7f28",645894369.070222
"1900e7808046a5fe89d8e440",758349617.81845
"fba35c04cfb7b6db50cbb57b",670059117.673827
"542db19bc6b9a1366715dd7e",608961768.370894
"a117f625c794b7d52ec67cd4",647710337.247237
"4c59acda820b7b75823fa277",606971534.433006
"4a016eba4744dd01954f137f",581145812.238587
"0d995f0ad226dd21bc96ff6b",633714635.352143
"3d44c742b1aa4c022a968ea2",663568394.815481
"61fe9ea90c8a777971db8384",666284636.858175
"4a611bd82c9216a3771ca7b6",618388753.447505
"9a7f24ba55c92696d377bcb8",589312309.059351
"32366fe92222b329e3d03b29",648569017.556594
"53a447ad5e011909080c0ecb",630022200.792193
"b96c9e2591a4cdf9c4e0c09d",615318067.427027
"fb338e93dda9159476b8382c",634368842.213013
"72536bfda19f78d370d95f26",662554322.161865
"50cb0ad562ab5ef4e06f84ed",602907713.925436
"c1b386f478152f9be1f546ea",627074313.16879
"2e52008bd11000eb776bd80a",676441022.456124
"56b78bb57b2d1f064c47891f",652231265.18393
"ef64a8989a6444cc529dd1cb",642640426.583511
"28c0649dd8b294574a876e95",663849932.071654
"a640228932682c0c04538ac3",649698571.912258
"b19efe9cbc26d61daff5ae90",609209997.557431
"5e6b2661bb7ba0ce4776d483",655392442.328897
"98aee6a36f208227a992f9b6",678032637.800614
"19993833220392781bc15279",693758270.906215
"f0efda3f7fb18af1b44d6aa5",645002607.542276
"b8ea07763f2e1a3d635eb23c",591119170.964757
"f22ae3d17c92427f5227cbf7",677473317.529187
"8c44d216517f5c59e2611aac",688189355.002651
"b85fa4bc59149a7a25447537",557787946.561157
"44f8d5ab70828e06198579f3",687137897.240299
"1f674965c913f9fe282d07cd",657364766.928241
"0952c73b02dd5432aebdf2c1",587511714.169632
"104cd052884247b14d697673",618771158.726707
"8bf61f106e60d6be03799de7",604485713.160697
"c13e387f56342f88c993f0a2",633729607.589339
"98799228c26c9e4899bed65e",802794858.83637
"8997555e7bea06f7b90ce821",611904628.485462
"07f24808e42c9e11a7c20232",600852237.540361
"c578eb2dffe903475aecbffa",653255719.865957
"7dd9760286606c45e6a15926",598204672.450868
"e3295e732bcf306a2d338387",672049599.105255
"a7ff59863f8719590146e71c",610705253.486526
"807687fdb46614d9aa139b20",668178504.194622
"aa25d9f8737f142b8cfa970b",642742704.836332
"44cdcca08e1e66a1496fac6a",619804446.008398
"d75b7730e8c291ed41d7caf1",614276800.910085
"6d1534800bf0ce97197efb6f",624947726.538536
"0356797c1683d002bcd94899",613714055.502803
"558cb38bcb8de04588bdfa30",593676676.469001
"cf1ba56710023ede80a8381e",669844461.202535
"b96b8e1d636f0c10c63e5c6e",595245080.155643
"dd5b4eb5d20b8b9c813ba52b",625194080.721229
"46941e09b153ec19f86c0c2a",634356342.266314
"90961073d9887bc1023315a0",607818992.540038
"a1421c30fb33a249bcd54394",597092053.681793
"2f3281ef06475d2114fbf9a7",639938039.243042
"487ede1f7f155194b69c531a",600993633.960184
"04308f869d7c992ed3ea646a",594192111.261704
"aa4c66791884ea2a8357924a",607675410.703642
"bcdea05b890394a10d24601c",647728985.635885
"1e18024ab7d931bc7ab5873f",633928971.835786
"72dec1e6e65f6117e10a2473",680447288.106108
"4066da904062a0041a809b02",661120059.655379
"b7570bfc5ddc7caaf610908d",642094280.572022
"f6c6eb3fac9658c4951c4222",642094280.572022
"991a94dd1e99de493672da14",642094280.572022
"798d87a368f073efafead25b",642094280.572022
"7b5582907bf47bb9e873a513",637091784.708622
"ee667413d1cc49427ad448f9",602308172.771641
"9e9e3655ffa5921889cd8ae1",648711664.4759
"86f15ce6ea8e97837e6b9383",706087438.750807
"7002d00c9acf8b8a4a5865b6",661591203.622798
"3e85deb0237521f1a7a8fa84",639564119.873938
"9a2051367d6dcbd90a4d60e0",755971390.745727
"1c51566c7dedd4a46503131d",744434476.17697
"62259b400be228a30a655a59",779399621.765425
"e5092b4a94f1c231a0c47680",635944200.860752
"04a071d777e60627223e28d4",638066830.014026
"30ab0bbf876dfa515b266c9f",675987261.522065
"6aaefcb58913bb3f49954b2d",602342065.544545
"a8549fa4bb56a2bcc0e15b11",565838582.877132
"34291b30d129222905ffdaba",621906104.004932
"52b3823c59546a6ff3de4d09",582988164.703938
"a13ff325f90eb49363f59052",639439336.480342
"ad2081cd75928b8f5e506944",752059474.453764
"1508ebe40f90f90a68f6dd69",651002274.5932
"dc20d46be2470d85ad9e7e45",580027603.207799
"a8870552db951bc4e76e7f9a",651625671.230264
"cc48e66185c23195cf958612",626805890.687741
"275360e29bf3309e09ec41d9",676745057.4945
"33e22ea4154e8f71062dba8b",580606208.350725
"5b5db88fa09ecd8f4b9cef6a",682406822.797393
"c41dfc0b917edb6e6ef7b1c8",649963990.613423
"dd6d47e2626e2bf24f842f21",675850371.204795
"a91fd5b9b1a791a6af59b70d",620697623.487906
"094da6ca19427f1a943105f6",659607752.832586
"b4245f075bc41aa29b55d324",641675658.009744
"bb70d80b0c6ad3022160c8af",585188437.467343
"ac85c8f7605ceff58dcb55cb",679910241.385946
"81547b223494084af3e15bf3",604164980.425005
"3923f0e655615aa6b52721b8",596032298.64201
"0f1c472b94feffc41f1caa44",612730234.563343
"d70b133f81d6f1c9d93e2ed5",602476004.165054
"865459f5342a0102d255fa07",645952035.994458
"543edc342ad39b149501aaeb",614487788.859226
"89e1d01cb5bfdf567faca443",604389734.457363
"2c85b19f02bb3768c10d14fc",605830640.70439
"c17a3139c360750a6de5950a",659007505.228716
"dbb4260c89524c78de7433be",637886343.71782
"b3413352f0280412f53562e0",659015759.091876
"a4dec2ce375ab5e4bffa5966",606719094.792102
"546d570784c7ab8746bba80e",633714635.352143
"bf43226ba66a3e2033d32fe0",595838899.110096
"4672d1c9c3b04fcc87a0ae9b",625515142.753431
"40eefaf8c26b8b4736308bf7",596594193.737875
"07a6da2c9c4833ee4cbe8625",589728484.068343
"3c0b438c7a4fcbfaff9f678e",588801244.118672
"c37b357d57918c3a651a5760",591666864.686769
"b65c0544e9deed76615a3138",658619585.359197
"21b4c1ad11bb1feac4d02308",611537062.738133
"b972611aaf1b68340de16545",591690781.432235
"93ba409ab36d3e10eaae18c1",611941560.706217
"5717732a654405ba208c0f5f",659167175.036372
"aebb556fa6c9275a9b5c543c",719573038.393941
"fc72e535900c592d6053b806",588247969.080168
"4993d1487d78cd9ae2c23619",699056068.28573
"59b9a5730cc8a41bb7a1d16a",643243310.460038
"971c610e55f133a1d1e6c2b2",672501355.448969
"0f9867abe3ea0b9c5363982c",611426110.42053
"ae26e4726c16cb2f6a6d3f2e",618304356.051271
"b07cd6c30350efc5de211a8e",767247491.438908
"5a2624a08494481388f6daff",604188756.791118
"b8eb177e22c63e84738e7788",639167541.543047
